,category,reviewTitle,rating,relevanceScore
27245,beli-harddisk-eksternal,Sangat kecewa flas disk nya di isi lagu dan film tapi tidak bisa kebuka semua film dan lagu2...saya mau retur atau balik uang... tolong penjelasan nya... karena saya sudah banyak belanja barang di lazada.... trima kasih...,1,15.59
27256,beli-harddisk-eksternal,"JANGAN BELI PRODUK INI, KALO GAK MAU KECEWA BERAT KAYA SAYA.",1,22.49
27257,beli-harddisk-eksternal,kecewa,1,21.51
27258,beli-harddisk-eksternal,kecewa,1,21.51
27292,beli-harddisk-eksternal,pengiriman warna salah,2,39.45
27293,beli-harddisk-eksternal,"Hardisk tidak berfungsi,tidak mendapatkan WD pouch juga",1,31.51
27297,beli-harddisk-eksternal,cacat,2,24.84
27298,beli-harddisk-eksternal,kecewa,1,22.47
27691,beli-harddisk-eksternal,KECEWA,1,15.01
27693,beli-harddisk-eksternal,kecewa,1,22.49
27857,beli-harddisk-eksternal,sangat kecewa,1,29.01
27865,beli-harddisk-eksternal,Flashdisk Corrupt!!!,1,23.18
27868,beli-harddisk-eksternal,aballlll,1,22.49
27869,beli-harddisk-eksternal,Sampai sekarang belum diterima,1,21.51
27951,beli-harddisk-eksternal,saya bingung,1,21.51
28163,beli-harddisk-eksternal,Blom sampai,2,23.01
28257,beli-harddisk-eksternal,Proses LAMA,1,20.51
28315,beli-harddisk-eksternal,Satu bintang,1,19.5
28409,beli-harddisk-eksternal,Barang Sata bukan IDE,2,27
28415,beli-harddisk-eksternal,Kecewa berattttt,1,19.5
28619,beli-harddisk-eksternal,kecewa,1,33.72
28625,beli-harddisk-eksternal,change with other the same,1,24.01
28628,beli-harddisk-eksternal,Kecewa,1,21.51
28633,beli-harddisk-eksternal,barang jelak g bisa ngisi data,1,15.59
28970,beli-harddisk-eksternal,BARANG RETAK dan kemana harus dikembalikan,1,26.35
29195,beli-harddisk-eksternal,Kurang Puas,1,30.53
29259,beli-harddisk-eksternal,cukup kecewa,1,31.95
29307,beli-harddisk-eksternal,tidak sesuai,1,33.32
29490,beli-harddisk-eksternal,Deskripsi yg sangat tidak akurat,2,20.51
29507,beli-harddisk-eksternal,Tidak ada hologram dan hanya 29gb aja,2,27.9
29527,beli-harddisk-eksternal,Satu bintang,1,19.49
29576,beli-harddisk-eksternal,Lama pengiriman nya,1,19.47
29852,beli-harddisk-eksternal,Salah Barang,2,30.51
29949,beli-harddisk-eksternal,semua file yang aku masukin selalu corrupted,1,15.58
29959,beli-harddisk-eksternal,flashdisk,1,25.8
29960,beli-harddisk-eksternal,jelek barang palsu,1,25.51
29966,beli-harddisk-eksternal,rugi saya,1,22.49
29967,beli-harddisk-eksternal,"tidak bisa di pakai,rugi saya beli",1,21.51
30255,beli-harddisk-eksternal,remote tidak berfungsi,2,32.34
30256,beli-harddisk-eksternal,Yang dikirim tv rusak,1,29.99
30426,beli-harddisk-eksternal,Bad!!,1,21.9
30433,beli-harddisk-eksternal,Kompaint,1,19.48
30445,beli-harddisk-eksternal,Pengiriman lamban,2,17.64
30446,beli-harddisk-eksternal,Goblok,1,17.53
30631,beli-harddisk-eksternal,Pengiriman lama dan TV tidak di packing,1,24.45
30632,beli-harddisk-eksternal,kecewa,1,21.51
30640,beli-harddisk-eksternal,ringkih,1,21.51
30789,beli-harddisk-eksternal,Kurang puas,1,23.84
30798,beli-harddisk-eksternal,Flashdisk sandisk,1,21.66
30806,beli-harddisk-eksternal,Barang gak sesuai,1,20.51
31007,beli-harddisk-eksternal,PESANAN BELUM SAMPAI PADAHAL VIA GOSEND,1,30.51
32142,beli-harddisk-eksternal,Kabel OTG tidak work,2,19.08
32219,beli-harddisk-eksternal,Barang blum sampai,1,28.18
32225,beli-harddisk-eksternal,Iklan mengelabui beda tipis MENIPU,1,29.5
32226,beli-harddisk-eksternal,return,1,28.01
32230,beli-harddisk-eksternal,Sampah,1,21.48
32233,beli-harddisk-eksternal,Kecewa,1,19.5
32234,beli-harddisk-eksternal,salah liat,1,19.5
32287,beli-harddisk-eksternal,Kecewa,1,19.5
32467,beli-harddisk-eksternal,complain,2,33.75
32470,beli-harddisk-eksternal,barang reject,1,32.5
32474,beli-harddisk-eksternal,kecewa,1,22.49
32489,beli-harddisk-eksternal,flasdish apaan ni. susah amat keluar masuk usb port. masukin data ga bisa....barang  jelek!!! kecewa berat,1,15.01
32692,beli-harddisk-eksternal,Not as what I expected,2,20.51
32724,beli-harddisk-eksternal,barang rusak di jual,1,21.51
32728,beli-harddisk-eksternal,kecewaaa,2,24.01
32773,beli-harddisk-eksternal,tidak puas,1,18.95
32795,beli-harddisk-eksternal,free gift tidak sesuai,2,26.46
32805,beli-harddisk-eksternal,free gift tidak sesuai,2,16.46
33021,beli-harddisk-eksternal,gmna????,1,15.62
33032,beli-harddisk-eksternal,kecewa,1,32.34
33193,beli-harddisk-eksternal,Bad Sector,1,22.49
33277,beli-harddisk-eksternal,parahhhhhhhhh penipuan foto parahhhhhhhhhhhhhhhhhh,1,31.13
33278,beli-harddisk-eksternal,Barangnya tdak sesuai,1,20.24
33298,beli-harddisk-eksternal,Kecewa,1,21.45
33364,beli-harddisk-eksternal,sedikit kecewa,2,21.51
33726,beli-harddisk-eksternal,kecewa,1,22.49
34013,beli-harddisk-eksternal,barang tidak sesuai pesanan,1,22.49
34157,beli-harddisk-eksternal,Sangar buruk,1,33.8
34159,beli-harddisk-eksternal,VR24-P Memori Card Micro SD MMC Sandsik 32GB,1,26.77
34174,beli-harddisk-eksternal,barang tidak memuaskan,1,15.6
34186,beli-harddisk-eksternal,"ini memory gk bagus... ini memory formatan sepertiny... file foto, video... itu smua jadi blank.. Kecewa!",1,29.99
34197,beli-harddisk-eksternal,kecewa katanya free handsfree dan kabel usb tpi ga aga,1,15.62
34198,beli-harddisk-eksternal,Kecewa...katanya free handsfree tpi ga ada hansfree nya..kacau...,1,15.56
34234,beli-harddisk-eksternal,kecewa,1,28.01
34239,beli-harddisk-eksternal,Barang tidak sesuai dengan deskripsi produk,2,27
34585,beli-harddisk-eksternal,"Barang Tambahan Tidak ada, Ongkir mahal",2,33.79
34595,beli-harddisk-eksternal,barang rusak gak bisa dipake,1,29.99
34624,beli-harddisk-eksternal,bukan aslinya,2,22.49
34685,beli-harddisk-eksternal,ada yang kurang,2,22.49
34827,beli-harddisk-eksternal,rada kecewa,1,24.99
35218,beli-harddisk-eksternal,mengecewakan,1,32.49
35359,beli-harddisk-eksternal,barangnya rusak saya kecewa tidak bisa di pakai Paraahhhh........,1,22.49
35447,beli-harddisk-eksternal,penipuan hadiah,1,34.57
35453,beli-harddisk-eksternal,soundbar nya kok gg ada?,1,27.13
35459,beli-harddisk-eksternal,led tv sudah di terima sound bar hwk 350 belum tiba sampai sekarang 27 july 18. tolong segera dikirim hadiah sound bar nya,1,17.49
35460,beli-harddisk-eksternal,tv 43 nu7100 sampai saat ini tgl 27 july 18 sound bar hwk 350 belum di terima tolong dikirim segera sound bar,1,17.49
37816,beli-harddisk-eksternal,TV yg dipesan dgn yg dikirim berbeda Serinya,1,32.76
40069,beli-harddisk-eksternal,Size tidak sesuai,2,22.51
40070,beli-harddisk-eksternal,kecewaaaa ppuuooolll,1,15.59
40230,beli-harddisk-eksternal,kecewa tipe barang sama di gambar tidak sama,1,15.6
40589,beli-harddisk-eksternal,Tiap Lazada,2,29.97
40704,beli-harddisk-eksternal,Agak nyesel beli produk ini.,1,33.81
40709,beli-harddisk-eksternal,Smart TV nya Ok. Tapi Bukan Android.,1,29.39
42074,beli-harddisk-eksternal,Knpa Ndk bisa di gunakan....,1,17.49
42408,beli-harddisk-eksternal,"SANGAT MENGECEWAKAN, SPEK TIDAK SESUAI",1,29.99
42409,beli-harddisk-eksternal,agak kecewa,1,22.49
52263,beli-harddisk-eksternal,Payah,1,29.97
52264,beli-harddisk-eksternal,Ga bisa dibaca tv led,1,28.95
52284,beli-harddisk-eksternal,Pesanan tak sesuai estimasi waktu,1,20.21
61395,beli-harddisk-eksternal,Kecewa,1,26.98
61404,beli-harddisk-eksternal,Kecewa,1,26.98
61790,beli-harddisk-eksternal,Hardisk tidak terbaca di win 10,1,26.68
62491,beli-harddisk-eksternal,VERY BAD COURIER,1,21.51
63732,beli-harddisk-eksternal,barang palsu,1,22.47
63736,beli-harddisk-eksternal,barang kurang bagus tidak bisa disave datanya ilang,1,21.51
63738,beli-harddisk-eksternal,Jelek,1,21.38
63741,beli-harddisk-eksternal,menyesal,1,20.51
63743,beli-harddisk-eksternal,Rusak,1,20.51
64770,beli-harddisk-eksternal,Barang return blom sampai,2,27
65593,beli-harddisk-eksternal,Seller membatalkan pesanan,1,17.45
66502,beli-harddisk-eksternal,Kurang puas,2,26.97
66510,beli-harddisk-eksternal,seller KACAU,1,26.98
66534,beli-harddisk-eksternal,Barang tidak sesuai,2,20.51
68299,beli-harddisk-eksternal,Barang bagus,1,19.43
68825,beli-harddisk-eksternal,Barang belum smpai,2,17.53
69827,beli-harddisk-eksternal,Harga Terlalu Mahal,1,21.51
70279,beli-harddisk-eksternal,Agak Kecewa,2,29.36
70624,beli-harddisk-eksternal,"Not bad, not good",2,20.51
70631,beli-harddisk-eksternal,Hdd elements tidak terdetect/tidak terbaca,1,32.4
70662,beli-harddisk-eksternal,Kecewa,1,31.76
70908,beli-harddisk-eksternal,Barang tidak berfungsi dengan baik,1,16.49
72140,beli-harddisk-eksternal,Gk masuk,2,26.95
72149,beli-harddisk-eksternal,SANGAT KECEWA,1,26.19
72153,beli-harddisk-eksternal,lumayan,1,25.51
72176,beli-harddisk-eksternal,Bad,1,23.29
72187,beli-harddisk-eksternal,Sandisk ultra dual usb,1,22.07
72193,beli-harddisk-eksternal,flasdis,2,21.47
72206,beli-harddisk-eksternal,Bagus,2,20.39
72215,beli-harddisk-eksternal,Barangnya belum sampai...,1,19.5
72278,beli-harddisk-eksternal,Kecewa,1,16.55
72280,beli-harddisk-eksternal,powerbang hippo,1,16.08
72371,beli-harddisk-eksternal,Pengiriman tidak tepat waktu,1,32.34
74205,beli-harddisk-eksternal,WRITE SPEED NGGAK NYAMPE 7MB/S,1,29.48
74627,beli-harddisk-eksternal,Otg tak berpungsi,2,19.17
74651,beli-harddisk-eksternal,otg,2,19.12
75098,beli-harddisk-eksternal,"Salah beli,,",2,28.01
75100,beli-harddisk-eksternal,TUKANG TIPU,1,21.87
75101,beli-harddisk-eksternal,tanya,1,20.51
75102,beli-harddisk-eksternal,senang dengan produk lazada jos,2,20.5
75118,beli-harddisk-eksternal,Data hilang,2,19.37
75121,beli-harddisk-eksternal,Flash Disk Palsu,1,32.13
75126,beli-harddisk-eksternal,Duh barangnya fake ni cmn bsa smpe 15gb,1,31.34
75127,beli-harddisk-eksternal,"pengiriman cepat,tapi..",1,31.03
75128,beli-harddisk-eksternal,Pengiriman lama,1,29.5
75137,beli-harddisk-eksternal,Palsu,1,22.42
75141,beli-harddisk-eksternal,Kecewa,1,21.64
75146,beli-harddisk-eksternal,Usb,1,20.51
75147,beli-harddisk-eksternal,Kok tiba tiba pesanan saya kok di batal kan ya ???,2,20.51
75148,beli-harddisk-eksternal,Lama,1,20.45
75149,beli-harddisk-eksternal,Keluhan,1,20.25
75151,beli-harddisk-eksternal,barang abal abal,2,20.23
75152,beli-harddisk-eksternal,barang abal abal,2,20.23
75165,beli-harddisk-eksternal,kecewa,2,17.73
75208,beli-harddisk-eksternal,barang tidak sesuai dengan keterangan...,1,27
75589,beli-harddisk-eksternal,Kapok. Pengalaman jelek,1,16.93
75731,beli-harddisk-eksternal,Ga rekom,1,20.51
75738,beli-harddisk-eksternal,kapan dikirim,1,20.45
75740,beli-harddisk-eksternal,FlashDisk Rusak,1,28.01
75750,beli-harddisk-eksternal,liat judulnya ini 64 MB bukan 64 Giga!,1,27
75762,beli-harddisk-eksternal,USB 64GB Car Key Flash Memory Drive,1,17
75764,beli-harddisk-eksternal,Barang tdk berfungsi,1,19.5
75765,beli-harddisk-eksternal,Penipuan,1,17
75846,beli-harddisk-eksternal,lamaaaaaa banget nyampenya...,2,19.59
75998,beli-harddisk-eksternal,HARDDISK KONDISI BURUK,1,31.76
75999,beli-harddisk-eksternal,Ngaco,1,31.34
76070,beli-harddisk-eksternal,tidak bisa menyimpan file,1,28.01
76074,beli-harddisk-eksternal,Ga bisa dipake ckck,1,31.17
76075,beli-harddisk-eksternal,Tidak terbaca,2,30.34
76078,beli-harddisk-eksternal,lumayan sesuai harga,2,27
76086,beli-harddisk-eksternal,:(,2,20.51
76087,beli-harddisk-eksternal,Ulasan dari Audew 64GB USB 2.0 Silver Metal Swivel Flash Memory Stick Storage Thumb Pen Drive,1,19.61
76091,beli-harddisk-eksternal,rusak,1,19.5
76092,beli-harddisk-eksternal,Barangnya lama sampe nya,1,19.5
76101,beli-harddisk-eksternal,Barang sdh diterima & digunakan,2,17.09
76102,beli-harddisk-eksternal,lumayan,1,17.08
76106,beli-harddisk-eksternal,Gak Bagus ( Rugi Beli ),1,17
76125,beli-harddisk-eksternal,Tidak direkomendasi,1,20.51
76393,beli-harddisk-eksternal,Lama pengiriman,1,41.25
76629,beli-harddisk-eksternal,Ujung USB BENGKOK,1,17
76636,beli-harddisk-eksternal,Sangat kecewa dengan barang,1,27
76797,beli-harddisk-eksternal,Order #3542632446,1,20.51
76809,beli-harddisk-eksternal,Jangan beli  disini iklannya menipu,1,19.5
76810,beli-harddisk-eksternal,barang dan gbr ngk sama,1,19.5
76811,beli-harddisk-eksternal,Kecewa,1,19.5
76824,beli-harddisk-eksternal,KECEWA BERAT,1,27.44
76832,beli-harddisk-eksternal,Produk tanpa stiker hologram,1,20.51
77071,beli-harddisk-eksternal,Sedikit,1,28.93
77081,beli-harddisk-eksternal,Tak datang-datang,1,22.83
77122,beli-harddisk-eksternal,Kecewa Berat.....,1,23.01
77123,beli-harddisk-eksternal,Sangat kecewaaa,2,23.01
77124,beli-harddisk-eksternal,Dua Bintang,2,20.72
77125,beli-harddisk-eksternal,Barang jelek,1,20.51
77146,beli-harddisk-eksternal,flash disk tidak sesuai gambar.. beda tipe..,1,29.01
77157,beli-harddisk-eksternal,Barang belum datang,1,19.48
77228,beli-harddisk-eksternal,Brg tdk sesuai,2,27
77229,beli-harddisk-eksternal,Complain,2,17
77289,beli-harddisk-eksternal,Salah kirim,1,20.42
77291,beli-harddisk-eksternal,Kecewa,1,20.18
77335,beli-harddisk-eksternal,Sekedar curhat untuk kedepan agar lebih baik.,1,16.97
77338,beli-harddisk-eksternal,Flasdisk sandisk 32 Gb,2,19.43
77350,beli-harddisk-eksternal,merchant payah,1,26.76
77352,beli-harddisk-eksternal,tiba2 pesanan dibatalkan penjual...parah,1,27.32
77510,beli-harddisk-eksternal,Kepake 8 gb aje,2,20.51
77563,beli-harddisk-eksternal,barang tidak sampai,1,31.76
77585,beli-harddisk-eksternal,kualitas flashdisk,2,24.26
77758,beli-harddisk-eksternal,KOMPLAIN,1,26.81
77824,beli-harddisk-eksternal,Pengiriman Telat,1,19.6
77825,beli-harddisk-eksternal,NIPU!,1,20.51
77833,beli-harddisk-eksternal,Jasa Lex Sangat mengecewakan.,1,27
77840,beli-harddisk-eksternal,barang jelek,1,21.51
77843,beli-harddisk-eksternal,kecewa,1,29.5
77855,beli-harddisk-eksternal,KECEWA...KECEWA...KECEWA...,1,29.01
77862,beli-harddisk-eksternal,kapasitas cuman 16gb,1,21.51
77897,beli-harddisk-eksternal,kecewa,1,29.5
77903,beli-harddisk-eksternal,Baru 64 GB USB 2.0 kunci mobil penyimpanan memori flash drive tetap jempol pena cakra - Kami,1,20.51
77920,beli-harddisk-eksternal,menyedihkan,1,21.51
77924,beli-harddisk-eksternal,Cacat tidak berkualitas,1,29.5
77925,beli-harddisk-eksternal,Hufftt,2,27
77927,beli-harddisk-eksternal,kecewa,1,21.51
77928,beli-harddisk-eksternal,Belum Dateng,1,19.5
77930,beli-harddisk-eksternal,Cacat tidak bermutu,1,17
77934,beli-harddisk-eksternal,Barang mengecewakan,1,30.34
77935,beli-harddisk-eksternal,Belum sampai barangnya,1,29.5
77937,beli-harddisk-eksternal,Worst,1,27
77946,beli-harddisk-eksternal,Kurang Bagus,2,19.5
77954,beli-harddisk-eksternal,Sangat buruk,1,17
77955,beli-harddisk-eksternal,kecewa,1,17
77956,beli-harddisk-eksternal,Simpan,1,17
77969,beli-harddisk-eksternal,Kecewa,1,19.5
77977,beli-harddisk-eksternal,rongsok,1,27.82
78002,beli-harddisk-eksternal,SANGAT KECEWA,1,27.1
78009,beli-harddisk-eksternal,Sangat kecewa,1,27.1
78025,beli-harddisk-eksternal,Lumayan,2,19.5
78033,beli-harddisk-eksternal,sangat kecewa,1,30.24
78049,beli-harddisk-eksternal,Kualitas sesuai harga,1,20.76
78065,beli-harddisk-eksternal,ga mau kebaca,1,22.43
78070,beli-harddisk-eksternal,Misleading deskripsi barangnya,1,17.1
78079,beli-harddisk-eksternal,Lama udh seminggu lebih kga nyampe,1,20.89
78204,beli-harddisk-eksternal,Kecewa,1,22.42
78218,beli-harddisk-eksternal,Barang rusak,1,20.51
78234,beli-harddisk-eksternal,Mengecewakan Sekali,1,26.75
78247,beli-harddisk-eksternal,Pesanan Dibatalkan,1,28.01
78255,beli-harddisk-eksternal,Belinya apa dikirimnya apa,1,28.01
78563,beli-harddisk-eksternal,pengirima,2,21.59
78587,beli-harddisk-eksternal,Satu bintang,1,24.51
79685,beli-harddisk-eksternal,Produk,1,23.98
79687,beli-harddisk-eksternal,Kecewa,1,19.49
79694,beli-harddisk-eksternal,Mengecewakan,1,21.51
79771,beli-harddisk-eksternal,Prfc,2,20.42
79773,beli-harddisk-eksternal,Kabelnya mana!!!!,1,20.25
79908,beli-harddisk-eksternal,Salah Kirim,1,27
79945,beli-harddisk-eksternal,"Kurang,kecewa",1,24.88
79957,beli-harddisk-eksternal,Cepat panas,2,21.51
80069,beli-harddisk-eksternal,Kapasitas Gak Sesuai,2,29.67
80076,beli-harddisk-eksternal,kurang puas,2,29.01
80247,beli-harddisk-eksternal,Dua Bintang,2,15.37
80601,beli-harddisk-eksternal,sandisk Flashdisk,2,26.94
80615,beli-harddisk-eksternal,SANGAT KECEWA,2,26.93
80688,beli-harddisk-eksternal,Mengecewakan,1,19.49
80796,beli-harddisk-eksternal,Kualitas,1,20.51
80960,beli-harddisk-eksternal,luar biasa :p,2,19.5
80991,beli-harddisk-eksternal,kecewa,1,29.97
81004,beli-harddisk-eksternal,Ok,2,19.48
81009,beli-harddisk-eksternal,Kecewa,2,17.45
81043,beli-harddisk-eksternal,barang rusak,1,22.49
81056,beli-harddisk-eksternal,Kurang Komponen,1,28.05
81058,beli-harddisk-eksternal,"tidak berfungsi kapok dah harga murah, memang murahan",1,22.51
81120,beli-harddisk-eksternal,Bad,2,30.51
81124,beli-harddisk-eksternal,32GB kok jd 28 GB,2,27.91
81126,beli-harddisk-eksternal,Kecewa,1,26.99
81136,beli-harddisk-eksternal,Kecewa,2,21.36
81268,beli-harddisk-eksternal,Ternyata tidak bisa dipakai di smart tv,2,29.01
81433,beli-harddisk-eksternal,Kecewa,1,31.81
81474,beli-harddisk-eksternal,Keluhan,2,20.51
81500,beli-harddisk-eksternal,sfek,1,17.62
81501,beli-harddisk-eksternal,Pengiriman,1,17.59
81588,beli-harddisk-eksternal,Lama nih pengirimannya...,2,27
81604,beli-harddisk-eksternal,saya sudah pesan tapi barang rusak (no.PESANAN #  331617343),1,19.5
81610,beli-harddisk-eksternal,Kecewa,1,19.5
81712,beli-harddisk-eksternal,Barang belum sampai,1,28.01
81765,beli-harddisk-eksternal,Bonusnya ada yang rusak,2,21.82
81855,beli-harddisk-eksternal,Harga Lebih Mahal daripada Mobil,1,20.03
81857,beli-harddisk-eksternal,Murmer,1,19.95
81864,beli-harddisk-eksternal,TOKOPEDIA KEREN!!!!!,1,18.82
81865,beli-harddisk-eksternal,Kurang,2,18.41
81867,beli-harddisk-eksternal,Mahal,2,18.05
81871,beli-harddisk-eksternal,Tidak sesuai,1,18.01
81881,beli-harddisk-eksternal,tv istrimewahh,1,17.77
82040,beli-harddisk-eksternal,Agak kecewa,1,20.51
82057,beli-harddisk-eksternal,OTG usb,1,20.51
82192,beli-harddisk-eksternal,Wrong Picture in the Article - I got the wrong item!,1,28.01
82208,beli-harddisk-eksternal,Sangattt buruk,1,31.48
82227,beli-laptop,Spesifikasi utama terdapat intel core i5,1,19.5
82241,beli-laptop,Komplen,1,18.77
82251,beli-laptop,Klu cicilan,1,16.32
82361,beli-laptop,Kecewa,1,24.25
82409,beli-laptop,Garansi,1,19.5
82413,beli-laptop,dibatalin deh,1,20.5
82428,beli-laptop,Penipu ulung,1,17.57
82429,beli-laptop,Bohong,1,17.55
82453,beli-laptop,Nanya,1,21.37
82507,beli-laptop,Netbook lumayan.,2,31.18
82530,beli-laptop,Tidak sesuai dengan gambar untuk pembayaran,1,21.75
82551,beli-laptop,Kurang Puas,2,31.26
82625,beli-laptop,kualitas,1,23.01
82626,beli-laptop,Tanya,1,18.3
82667,beli-laptop,Tidak sesuai,1,21.51
82720,beli-laptop,Sangat kecewa ... parah,1,30.51
82761,beli-laptop,kecewa,2,28.24
82764,beli-laptop,Warna hitam ada ga,2,15.19
82789,beli-laptop,Kecewa,1,25.76
82951,beli-laptop,ada plu dan minus,2,33.11
83039,beli-laptop,Buruk,1,32.05
83048,beli-laptop,"barang tidak Terinstal aplikasi apapun""Kecewa""",2,28
83057,beli-laptop,produk mengecewakan,1,23.84
83058,beli-laptop,Tolong ganti unit,1,23.62
83117,beli-laptop,Notebook Mati,2,33.08
83118,beli-laptop,Pengembalian dana belum diterima,1,31.74
83123,beli-laptop,bisa garansi ganti barang?,1,23.01
83146,beli-laptop,Satu bintang,1,17.7
83147,beli-laptop,Satu bintang,1,17.7
83148,beli-laptop,Kecewa,1,17.11
83151,beli-laptop,Jual jangan kosong,1,16.85
83155,beli-laptop,cicilan,2,15.05
83201,beli-laptop,Bad Product,1,32.19
83203,beli-laptop,Touchped Tidak berfungsi.,1,31.96
83206,beli-laptop,ga puas,2,31.71
83210,beli-laptop,bingung,1,31.34
83213,beli-laptop,Kecewa sekali,2,30.2
83236,beli-laptop,KECEWA,1,23.79
83238,beli-laptop,Bad,1,23.52
83249,beli-laptop,tidak berfungsi,1,21.88
83254,beli-laptop,Cicilan,1,21.29
83263,beli-laptop,Produk yang saya maksud salah,1,20.5
83271,beli-laptop,Barang barang di Lazada,1,19.5
83286,beli-laptop,Bartanya,1,17.53
83288,beli-laptop,Lama krm barang nya nihhh,1,17.09
83416,beli-laptop,Pelayananya,1,21.86
83424,beli-laptop,Touchpad ga berfungsi,2,19.82
83432,beli-laptop,Buruk dan mengecewakan,1,17.47
83471,beli-laptop,Gak memuaskan,1,21.75
83596,beli-laptop,barang bermasalah,1,20.51
83609,beli-laptop,Nyasar 7 hari belum sampai,1,32.35
83617,beli-laptop,g bisa order laptop,1,21.54
83618,beli-laptop,kesel,1,21.09
83925,beli-laptop,Saya masih ragu untuk Via Transfer,1,21.99
84055,beli-laptop,kecewaaaaaa,1,23.35
84229,beli-laptop,parah!!!,1,37.75
84236,beli-laptop,Ga bisa diorder,2,28
84464,beli-laptop,Muncul suara menggangu (mirip suara jangkrik),1,33.7
84559,beli-laptop,yaaa datangnya sih laptop,2,32.76
84786,beli-laptop,barang tidak sesuai pesanan,1,22.49
85632,beli-laptop,"SANGAT MENGECEWAKAN, SPEK TIDAK SESUAI",1,29.99
85633,beli-laptop,agak kecewa,1,22.49
87972,beli-laptop,merchant payah,1,26.76
87978,beli-laptop,Mengecewakan Sekali,1,26.75
88017,beli-smart-tv,Pesanan tidak tepat waktu,1,31.51
88019,beli-smart-tv,Cara mendapatkan garansi,1,22.67
88033,beli-smart-tv,Cape deh!,1,20.51
88049,beli-smart-tv,Spesifikasi utama terdapat intel core i5,1,19.5
88060,beli-smart-tv,"barang pecah dikirim, payah ni seller",1,33.55
